PROFILEAREA,SETTD,VAL01,VAL02,VAL03,VAL04,VAL05,VAL06,VAL07,VAL08,VAL09,VAL10,VAL11,VAL12,VAL13,VAL14,VAL15,VAL16,VAL17,VAL18,VAL19,VAL20,VAL21,VAL22,VAL23,VAL24,VAL25,VAL26,VAL27,VAL28,VAL29,VAL30,VAL31,VAL32,VAL33,VAL34,VAL35,VAL36,VAL37,VAL38,VAL39,VAL40,VAL41,VAL42,VAL43,VAL44,VAL45,VAL46,VAL47,VAL48,DCTC
VICAGL,20/09/2012,32587.198,30023.268,28885.752,27312.518,26225.918,25531.092,25005.521,24779.418,24985.946,25641.134,27319.111,30245.057,35293.393,40876.819,46749.351,50783.546,49931.934,45703.33,44417.42,42378.209,37423.838,34462.579,32305.668,34477.213,32564.352,30272.553,29720.719,31255.908,32616.741,34240.095,35635.017,37865.258,41012.394,43980.659,47563.456,51826.308,55522.259,58001.327,58220.769,57674.945,56732.94,55273.843,53103.693,50118.301,46234.612,41888.391,38244.29,34200.349,MRIM
VICAGL,21/09/2012,30780.391,28476.519,27416.537,25932.293,24917.568,24134.764,23741.654,23557.434,23644.334,24045.83,25579.518,27970.758,32254.705,37512.436,42674.615,45880.82,45719.727,41875.038,39939.635,39187.346,39399.664,38701.898,38871.282,38536.251,36751.006,35386.971,35364.766,35236.834,35213.92,35485.395,36301.822,37137.31,38075.322,40452.121,43759.667,47744.665,53303.952,58722.455,60213.613,59494.37,58329.245,57423.391,56057.277,54012.075,51175.27,47266.283,43298.407,39096.616,MRIM
VICAGL,22/09/2012,35487.336,32504.888,30766.299,28843.55,27376.357,26320.285,25639.837,25177.615,24939.625,25088.472,25494.797,26375.921,28227.509,30407.577,32878.119,35228.59,37239.614,38562.756,39518.885,38362.091,35701.769,33936.099,32714.663,31290.556,29936.141,29152.096,28418.504,28106.221,28025.696,28328.672,29305.455,30748.005,32857.734,35880.361,39477.51,43328.561,47998.608,53277.814,53420.701,51811.996,51116.031,49563.525,48055.036,46198.645,44235.971,41658.251,39387.618,36309.335,MRIM
VICAGL,23/09/2012,33466.777,31097.073,29790.766,28042.737,26628.264,25477.53,24824.093,24124.256,23833.912,23719.982,23927.894,24327.794,25340.01,26671.537,28485.901,31095.885,34163.932,38044.061,41637.797,42369.764,38624.746,33731.296,33024.603,32743.891,31431.149,31084.441,29639.918,28788.572,29533.92,29716.629,30738.103,32457.153,35149.799,38217,43150.214,49266.19,55939.753,60358.069,60509.17,60192.188,59370.184,57833.584,55414.314,52738.507,48472.805,43950.824,40170.798,36312.661,MRIM
VICAGL,24/09/2012,32913.305,30164.977,28933.872,27341.533,26173.485,25465.953,24991.261,24679.028,24855.665,25288.369,26947.963,29410.52,33931.936,38162.684,41516.67,42394.678,41713.009,40723.234,40410.809,38354.358,37279.625,36721.112,35756.473,34887.213,33952.227,36271.919,34255.842,37587.565,36833.224,38484.187,38805.73,40577.816,42420.773,46511.683,51456.44,57537.164,65178.985,70575.43,71919.985,70798.319,69172.012,67668.198,64946.114,61249.896,56655.361,51309.047,45344.573,39692.671,MRIM
VICAGL,25/09/2012,35316.724,32449.616,31078.15,29553.404,28308.854,27597.001,27126.051,26902.303,27139.89,27756.447,29376.956,32390.805,37178.751,42120.472,46542.741,48308.816,46394.223,43419.768,40863.09,38942.033,37461.023,35603.004,33607.049,32178.48,31364.682,30646.252,30759.633,31385.271,30453.236,30905.876,31786.262,33511.782,35455.814,38727.32,43492.918,49106.762,55970.174,62593.845,64258.607,64120.495,63216.288,61762.486,59551.276,56790.079,51963.902,46605.565,42131.325,37800.052,MRIM
VICAGL,26/09/2012,34098.932,31240.833,30011.078,28476.505,27361.09,26680.505,26392.99,26227.381,26414.702,27104.483,28858.139,31634.293,36130.315,40290.096,43470.065,44614.851,43628.436,40563.113,38006.535,35484.349,33544.689,31629.502,30361.592,29823.899,31484.845,31549.674,30574.509,31626.168,32777.275,34139.653,35488.512,35947.918,38963.407,41761.57,44917.735,48914.812,53557.794,59264.064,60329.838,59416.898,58147.152,56675.952,54450.18,51627.538,47520.039,42608.322,38629.489,34337.351,MRIM
VICAGL,27/09/2012,31076.97,28744.788,27818.084,26305.977,25109.422,24353.225,24005.489,23731.865,23754.279,24019.612,25193.738,27166.688,30611.759,34197.143,37031.847,38985.211,39320.241,37094.218,34798.868,34835.831,34047.555,32070.672,32398.23,34751.309,32885.552,30265.786,30899.439,29909.898,30368.318,31374.441,32475.507,33933.494,35561.802,38169.127,41329.18,44413.693,48467.712,53097.33,54156.177,53484.551,52184.276,50727.752,48970.919,46642.867,43719.537,40135.326,37220.988,33205.235,MRIM
VICAGL,28/09/2012,30040.588,27586.494,26534.611,25149.626,24079.591,23236.239,22862.1,22572.352,22586.263,23001.931,24184.179,26037.021,29346.162,32910.035,36164.88,39798.918,41114.302,44170.998,43492.79,42830.639,44782.234,44998.916,45738.473,46704.911,47540.428,47155.832,47021.752,46202.149,44364.128,41895.895,39899.947,39188.944,42392.781,47373.906,51593.946,56108.009,58395.562,63245.531,64297.944,63670.645,62674.936,61382.024,59371.658,56917.445,53861.761,49253.189,45482.441,41602.023,MRIM
VICAGL,29/09/2012,37843.256,34549.015,32939.722,31085.899,29503.555,28602.93,27908.286,27347.327,27229.534,27501.183,28030.137,29018.718,31304.685,33747.436,36738.889,39277.451,41206.558,41733.38,41851.977,41086.775,40444.757,41186.641,43659.288,43981.297,45314.096,47925.963,44280.155,50295.034,45683.184,50081.5,45210.344,47049.38,46951.841,52176.576,52357.129,56359.087,62225.632,67066.664,68017.015,67274.09,65700.429,64371.549,62610.033,59993.447,56436.728,52270.46,48640.039,44578.061,MRIM
VICAGL,30/09/2012,40802.013,37593.07,35479.719,33229.055,31396.188,30064.866,29159.627,28434.521,28088.776,27982.467,28286.919,28870.122,30432.773,31887.915,34210.431,36129.128,38303.312,39333.771,40878.568,42795.41,44205.137,43564.004,41215.664,43334.202,44873.715,41569.668,39531.323,40411.027,39196.507,38194.073,38002.012,39257.662,41247.32,43867.726,48586.842,53860.715,61142.808,66709.18,67603.719,67282.801,65995.059,64035.143,61179.362,58009.502,53317.02,48047.454,43497.901,39085.089,MRIM
VICAGL,01/10/2012,35353.516,32295.521,30662.218,29085.035,27664.989,26640.345,26022.8,25660.863,25671.59,26075.417,27433.798,29883.325,34077.348,38424.747,42698.997,44745.665,44669.918,44682.063,42384.557,41150.842,39310.253,39356.529,37494.218,37782.52,37668.983,36773.225,36341.299,36608.098,35503.316,35706.116,36345.828,36894.89,38072.218,41076.436,45981.047,51796.887,58683.767,65104.895,66869.765,66343.271,64834.837,63261.651,60686.382,57032.451,52011.992,46280.803,41608.409,37161.143,MRIM
VICAGL,02/10/2012,33350.749,30583.694,29171.359,27643.02,26449.069,25612.134,25100.189,24876.389,24841.771,25341.151,26985.992,29459.804,33398.538,37620.438,41499.93,43306.707,43304.852,41168.045,38092.879,34781.955,32659.228,31323.302,30329.121,29885.942,29575.055,28905.719,29083.989,29124.651,29664.735,30458.629,31563.834,32871.405,34737.707,37557.786,41405.779,46125.393,51607.89,57166.792,59139.76,58505.64,57281.422,55930.395,54091.928,51470.391,47376.929,42777.897,39003.68,34992.304,MRIM
VICAGL,03/10/2012,31725,29248.268,28081.612,26648.414,25654.283,24953.997,24465.68,24281.87,24480.712,24891.707,26500.042,28989.248,32360.86,35527.191,38400.42,39188.237,38718.545,36250.564,34749.598,32769.634,30878.501,30086.039,29483.911,29367.937,29129.162,28812.387,28888.068,29337.478,29991.274,31058.854,32326.642,33629.084,35427.021,38179.577,41280.754,44676.066,48467.713,53391.329,55685.883,54834.618,53331.655,51914.379,49675.67,47137.497,43401.064,39279.624,35889.403,32469.07,MRIM
VICAGL,04/10/2012,29479.301,27223.934,26268.389,24969.94,23848.737,23243.136,22881.38,22639.994,22792.796,23233.152,24364.555,26116.101,29157.33,31536.977,33888.697,34867.397,34647.293,33505.835,32699.012,33053.177,31210.876,29830.164,30011.987,32406.038,33087.774,31279.821,31145.553,30929.896,32108.798,33512.802,35465.649,37561.462,38913.579,41145.289,43500.741,46104.055,48904.989,53198.867,54765.374,54067.397,52630.335,51095.617,48995.895,46511.289,42953.113,39258.296,36134.97,32611.734,MRIM
VICAGL,05/10/2012,29583.227,27299.866,26342.276,24971.068,24080.738,23254.925,22823.786,22585.209,22721.451,23041.221,24053.822,25697.723,28571.274,31342.126,33939.971,35116.362,35811.394,35743.341,36068.555,34731.358,33429.362,32361.829,32499.386,32701.075,32425.615,31920.24,30677.005,30244.284,30627.894,30862.694,31624.991,32438.207,34271.587,36836.922,40166.239,44432.328,49523.792,54575.247,56690.262,56273.793,55255.763,54094.198,52153.642,49885.855,46985.722,43614.616,40642.762,37232.27,MRIM
VICAGL,06/10/2012,33996.187,31384.709,29924.357,28057.703,26623.23,25493.894,24783.264,24353.04,24218.282,24244.236,24706.065,25639.601,27267.024,29492.835,32790.367,35413.511,39036.016,39951.602,42503.102,43782.046,44319.952,42641.413,41848.658,45041.152,47573.635,48192.635,48902.209,50363.148,51149.618,52390.611,52662.488,53531.192,55760.558,57235.367,58066.15,61610.92,65990.203,69018.427,68814.986,67108.101,65054.922,62975.464,60398.524,57463.74,54290.525,50685.857,47320.017,43280.276,MRIM
VICAGL,07/10/2012,39735.941,36651.288,34714.287,32422.924,30831.056,29359.897,28347.385,27937.845,27690.641,27894.224,28577.201,29488.259,31628.071,34016.573,37258.988,39569.393,41388.628,43813.468,44929.707,44000.755,43892.021,42257.971,43888.17,45425.929,44799.629,41406.646,41317.953,42238.682,40972.418,40731.146,42381.287,44303.046,48876.558,53129.364,58269.544,61862.539,65063.587,68187.556,69620.9,68141.477,65121.206,61663.605,56570.37,50659.403,44304.671,39040.626,35444.954,32330.489,MRIM
VICAGL,08/10/2012,29984.708,28396.339,27979.72,26955.971,26280.509,25837.108,25690.651,25949.565,27225.976,29563.876,34293.098,40313.982,48124.141,51490.06,48898.17,45481.04,44812.873,44526.649,43423.214,43023.886,42336.43,41403.185,40756.693,38304.305,36909.662,37028.591,36385.209,35863.615,37565.415,38235.92,40785.018,43362.589,47917.364,52449.339,57376.675,61638.875,64661.296,68282.251,70066.26,69244.036,66616.251,62269.866,56894.435,50305.44,43762.584,38530.476,35307.657,32463.79,MRIM
VICAGL,09/10/2012,30168.909,28535.953,28229.639,27408.673,26886.958,26476.116,26445.175,26820.611,28185.286,30808.601,36096.338,42858.292,50454.861,53410.885,50945.321,45118.025,41422.879,38541.753,36186.276,34611.51,33832.512,33061.13,34011.869,34697.925,32608.392,31238.668,31003.062,30695.527,32228.343,34316.874,35779.742,39928.206,43989.194,47667.699,50987.335,56055.993,59568.774,62405.256,63728.246,63570.35,62442.66,59461.258,54706.294,49091.752,42667.15,37692.132,34550.336,31765.578,MRIM
VICAGL,10/10/2012,29508.109,28067.129,27859.224,27065.539,26428.042,26174.755,26186.556,26615.146,28142.483,30839.977,36355.873,43190.116,50761.336,53362.686,50292.714,44788.249,42213.724,39829.304,38307.181,37645.515,37979.506,38255.83,37920.353,36513.087,36311.567,34787.988,35825.497,36157.495,36171.122,37776.735,41634.155,46025.425,48552.884,50067.135,53829.858,57740.252,61202.42,64866.155,67416.249,67155.336,65219.551,61928.981,56662.98,50546.912,44328.239,39031.44,35738.598,32745.58,MRIM
VICAGL,11/10/2012,30621.633,29176.89,28724.542,27741.895,27271.536,26950.64,27091.348,27517.478,28945.544,31706.789,37318.901,44365.904,52159.165,56167.383,55801.622,51686.97,49670.083,47049.072,46172.832,45634.838,46520.306,47457.552,48021.863,49755.364,50867.408,50779.732,50970.839,51132.47,51044.867,53135.419,56834.541,59371.761,60730.932,62588.884,64620.078,65950.417,68365.287,72067.301,74297.282,73684.767,70998.176,67181.387,61470.168,54396.191,47291.562,41622.478,37843.367,34635.565,MRIM
VICAGL,12/10/2012,32253.222,30538.74,29945.698,28986.685,28280.385,27829.581,27769.54,27960.97,29359.832,31924.795,37138.126,43507.089,51373.487,54963.268,54694.481,50267.53,47512.145,46001.897,44530.208,44732.18,45771.491,43226.552,42795.905,41911.926,39892.345,40075.188,41076.736,41787.689,43040.466,46096.952,47653.864,48692.17,52614.891,58941.208,63385.584,65728.349,67116.108,68509.169,68955.427,67592.885,65203.96,62770.584,58753.617,54091.44,48761.935,43770.967,40249.564,36785.138,MRIM
VICAGL,13/10/2012,33806.573,31574.921,30727.426,29434.427,28512.211,27772.667,27390.584,27192.482,27350.17,28360.262,30509.052,33041.263,37275.469,41412.459,44769.161,45492.84,44506.859,43990.109,43059.511,41496.401,40502.537,40063.792,40022.011,39392.937,38727.327,39528.219,37858.993,39012.475,39143.326,41549.627,42247.908,45508.103,50014.426,54022.679,57596.129,59765.687,60771.644,61688.985,61755.767,60543.677,58525.781,56022.985,53108.838,49406.754,45419.347,41437.404,38658.324,35486.021,MRIM
VICAGL,14/10/2012,32787.913,30781.231,29938.997,28526.117,27546.251,26848.982,26380.491,26222.505,26398.511,27047.79,28427.961,30160.519,32995.873,35656.071,37614.422,38508.332,38713.335,37580.592,36262.156,34463.142,32780.41,31269.944,30424.304,29264.599,28169.289,27114.713,26345.459,26327.002,27113.278,28304.457,30089.646,32528.352,35903.174,39711.067,43180.252,45475.981,47568.103,51914.692,55294.586,55261.219,53150.664,50206.775,46182.975,41570.966,36744.865,32943.304,30659.826,28265.183,MRIM
VICAGL,15/10/2012,26499.788,25107.836,24908.353,24119.71,23609.511,23204.971,23196.788,23507.865,24568.966,26259.192,30497.588,35483.854,41761.219,44700.823,42693.918,39851.392,37671.947,38507.751,38187.33,37758.7,36870.606,38766.171,39852.013,39641.166,38264.603,36379.424,35165.129,30635.01,29554.111,32087.827,35572.325,40575.854,44539.686,46825.63,48950.776,50352.318,52390.376,54582.749,56264.44,55512.932,53494.552,50364.249,46052.05,41235.925,36377.012,32459.605,30091.212,27953.538,MRIM
VICAGL,16/10/2012,26362.986,25185.345,25029.443,24264.455,23862.432,23419.913,23510.863,23795.426,25063.497,27184.432,31534.79,36989.854,42458.831,43983.362,41469.612,37957.467,38968.591,37501.609,36611.486,35417.049,37494.365,37896.247,40227.421,39850.779,39027.062,38636.807,38830.196,38223.282,36968.799,38314.062,40959.111,42659.439,44733.76,50027.393,56134.486,59330.085,60774.275,62967.631,64245.534,63778.382,61418.955,58094.772,53011.809,46956.305,41184.122,36650.7,33737.731,31196.652,MRIM
VICAGL,17/10/2012,29179.655,27788.052,27656.858,26869.173,26288.297,26038.278,26129.01,26563.779,28106.559,30746.627,36304.067,43043.125,49572.511,52054.207,51287.456,45592.001,42635.497,38903.135,36809.798,35150.995,34511.81,34925.874,35204.02,34242.874,35022.346,35635.524,36376.65,36728.56,36956.985,38843.808,41977.091,44690.423,47606.408,51069.167,54155.767,56278.104,58557.975,61304.954,63695.564,63422.602,60927.006,57645.398,52739.711,46643.923,40901.583,36067.612,33201.31,30644.769,MRIM
VICAGL,18/10/2012,28696.204,27301.005,26984.319,26151.539,25606.328,25330.738,25480.895,25804.042,27237.156,29742.324,34980.768,40440.49,46196.219,49098.533,46434.264,41676.079,38733.21,36050.759,33649.941,31931.233,30909.786,29468.041,29865.143,29922.146,30219.756,29324.195,29267.049,29334.88,33052.139,35933.484,38191.372,40008.248,42656.747,45857.787,47080.9,47599.62,49483.931,52800.562,55804.532,55705.326,54214.051,51813.686,47649.081,43028.489,38262.452,34227.651,31641.912,29303.388,MRIM
VICAGL,19/10/2012,27487.767,26109.699,25774.159,25009.926,24414.959,24151.967,24178.515,24514.35,25746.516,27920.641,32319.443,37864.002,45241.433,48858.333,48373.021,45495.22,45075.411,43044.964,40398.955,38226.08,35485.307,33959.781,32781.202,31322.875,29702.139,28697.354,28519.703,28810.612,29424.558,32498.775,36311.023,37620.886,38962.895,40481.413,42573.015,43601.715,44557.441,47194.846,50180.198,50331.912,48955.901,47387.192,44629.982,41712.439,38170.956,34933.575,32648.892,30192.697,MRIM
VICAGL,20/10/2012,27974.561,26413.616,25889.46,24777.166,24074.29,23542.898,23228.334,23205.188,23425.819,24040.369,25661.069,27721.154,31055.358,34429.144,37116.936,38780.303,41243.856,42167.241,40437.969,36676.997,33784.027,31369.329,30168.516,29528.679,28978.326,28505.047,28585.819,29073.038,30036.295,30591.919,32982.678,35268.05,37123.652,39665.406,41387.549,43122.403,45259.972,47783.167,49622.961,49295.756,47921.948,46264.745,43867.32,41248.812,38325.483,35397.586,33635.27,31249.038,MRIM
VICAGL,21/10/2012,28988.776,27149.55,26610.659,25477.074,24634.148,23931.399,23494.703,23420.673,23399.272,23733.24,24666.435,25802.056,27764.789,29925.512,31409.497,32489.679,35012.169,36764.02,36112.693,35418.285,33685.523,32901.726,32411.909,32417.356,31832.182,31676.982,30034.416,30476.835,32516.742,33722.398,38551.23,39723.787,42852.643,46229.641,48948.436,50731.832,54043.796,58827.763,61665.139,61259.875,58737.396,55280.676,50517.905,45166.278,40127.064,35815.198,32929.249,30462.861,MRIM
VICAGL,22/10/2012,28552.056,27006.556,26791.586,25967.221,25480.736,25199.733,25248.29,25643.217,26973.695,29481.394,34363.613,40429.33,46987.619,49270.429,47864.676,43794.223,41715.752,40114.564,38130.635,35755.15,34185.251,33480.831,32285.357,32329.37,31092.226,30154.788,29376.339,28992.225,28883.184,30319.413,32949.444,35914.693,39593.066,43462.486,46690.126,48980.196,52199.129,56062.485,58901.62,59109.13,57384.581,54038.791,48988.071,43633.022,38386.922,34226.751,31622.197,29371.504,MRIM
VICAGL,23/10/2012,27513.947,26214.992,26287.25,25415.357,24979.539,24825.257,24978.605,25294.653,27221.504,29799.771,34779.293,40729.184,47268.954,47778.822,45427.548,40274.44,37775.374,35490.894,32636.528,30457.756,29242.307,28533.599,29633.028,29078.139,29327.682,29273.043,29926.634,30033.364,30775.703,31511.41,33681.556,37013.078,40326.202,43584.707,47072.443,49110.504,51144.434,54309.732,56538.409,56160.81,54084.988,51118.63,46920.222,41768.201,36820.498,32972.552,30655.933,28493.057,MRIM
VICAGL,24/10/2012,26811.794,25584.84,25368.444,24577.611,24090.262,23771.893,23694.615,24112.462,25353.5,27601.242,32154.441,37110.737,42921.832,45691.89,43685.771,38986.321,36554.469,34780.662,32444.648,32465.678,32515.12,33210.21,35087.416,34354.11,33489.097,32667.154,33699.922,36129.083,36956.268,39138.124,42147.663,44633.594,47772.671,50705.957,52207.591,52779.536,53431.394,54916.117,55871.303,55032.948,52806.324,49839.827,45728.918,40833.392,36318.282,32407.254,30202.809,28037.306,MRIM
VICAGL,25/10/2012,26497.356,25125.368,25001.839,24246.199,23835.472,23510.052,23700.459,23905.678,24944.06,26938.906,30970.172,35389.897,39851.003,41084.885,39328.761,36098.333,35375.65,36144.765,33196.596,32408.548,36565.447,32608.133,32301.496,34533.267,34902.166,34806.877,36034.26,36532.756,37698.417,39263.886,41385.945,44139.699,47700.167,51786.669,53911.989,55362.419,56150.299,57542.646,58664.591,58313.726,56563.968,53828.959,49541.414,44596.511,39538.056,35166.899,32477.365,30030.329,MRIM
VICAGL,26/10/2012,28213.907,26920.611,26651.326,25793.919,25204.743,24893.498,24976.656,25317.903,26670.178,28857.554,33764.308,39461.571,45662.326,47738.673,45425.342,41707.705,39622.909,38939.772,38332.94,37568.932,37814.014,36579.121,36813.495,36176.52,38143.378,37567.264,35607.702,36465.525,36623.949,38668.248,40963.516,43960.384,46639.346,50545.359,56868.856,58032.466,58381.13,60052.131,62348.301,62593.909,61249.547,59256.872,55622,51268.81,46239.145,41571.437,38446.226,35218.614,MRIM
VICAGL,27/10/2012,32349.779,30441.019,29611.137,28368.787,27587.438,26900.621,26593.68,26571.939,27098.165,28099.012,30394.073,32983.183,37352.25,41684.173,43352.086,44529.677,48217.787,46710.351,47151.437,46440.758,45789.267,44975.823,42910.401,40015.91,39155.656,40950.896,40747.788,40389.933,40282.927,40849.07,42304.146,44183.919,46507.316,49334.945,51234.095,53649.145,56402.18,58204.158,59873.841,59291.881,57706.666,55324.87,52294.819,48846.294,44995.743,41000.531,38015.951,34992.827,MRIM
