,Date,Measure,Distributor,MeasurementType
33102,2017-08-21,12.0,United,MaxTemp
33103,2017-08-22,16.0,United,MaxTemp
33104,2017-08-23,17.8,United,MaxTemp
33105,2017-08-24,13.7,United,MaxTemp
33106,2017-08-25,14.7,United,MaxTemp
33107,2017-08-26,14.6,United,MaxTemp
33108,2017-08-27,10.8,United,MaxTemp
33109,2017-08-28,12.0,United,MaxTemp
33110,2017-08-29,13.7,United,MaxTemp
33111,2017-08-30,14.5,United,MaxTemp
33112,2017-08-31,15.2,United,MaxTemp
33113,2017-09-01,16.5,United,MaxTemp
33114,2017-09-02,,United,MaxTemp
33115,2017-09-03,16.6,United,MaxTemp
33116,2017-09-04,12.8,United,MaxTemp
33117,2017-09-05,12.1,United,MaxTemp
33118,2017-09-06,13.2,United,MaxTemp
33119,2017-09-07,15.5,United,MaxTemp
33120,2017-09-08,12.9,United,MaxTemp
33121,2017-09-09,14.3,United,MaxTemp
33122,2017-09-10,14.4,United,MaxTemp
33123,2017-09-11,17.1,United,MaxTemp
33124,2017-09-12,18.3,United,MaxTemp
33125,2017-09-13,15.3,United,MaxTemp
33126,2017-09-14,14.1,United,MaxTemp
33127,2017-09-15,14.6,United,MaxTemp
33128,2017-09-16,14.0,United,MaxTemp
33129,2017-09-17,17.9,United,MaxTemp
33130,2017-09-18,21.5,United,MaxTemp
33131,2017-09-19,13.6,United,MaxTemp
33132,2017-09-20,18.8,United,MaxTemp
33133,2017-09-21,22.6,United,MaxTemp
33134,2017-09-22,24.9,United,MaxTemp
33135,2017-09-23,29.9,United,MaxTemp
33136,2017-09-24,19.1,United,MaxTemp
33137,2017-09-25,14.5,United,MaxTemp
33138,2017-09-26,14.9,United,MaxTemp
33139,2017-09-27,23.7,United,MaxTemp
33140,2017-09-28,16.6,United,MaxTemp
33141,2017-09-29,18.4,United,MaxTemp
33142,2017-09-30,15.3,United,MaxTemp
33143,2017-10-01,16.9,United,MaxTemp
33144,2017-10-02,15.6,United,MaxTemp
33145,2017-10-03,20.5,United,MaxTemp
33146,2017-10-04,23.3,United,MaxTemp
33147,2017-10-05,18.9,United,MaxTemp
33148,2017-10-06,15.2,United,MaxTemp
33149,2017-10-07,23.0,United,MaxTemp
33150,2017-10-08,26.5,United,MaxTemp
33151,2017-10-09,17.7,United,MaxTemp
33152,2017-10-10,20.5,United,MaxTemp
33153,2017-10-11,25.1,United,MaxTemp
33154,2017-10-12,17.7,United,MaxTemp
33155,2017-10-13,16.9,United,MaxTemp
33156,2017-10-14,16.4,United,MaxTemp
33157,2017-10-15,19.6,United,MaxTemp
33158,2017-10-16,27.0,United,MaxTemp
33159,2017-10-17,30.7,United,MaxTemp
33160,2017-10-18,31.8,United,MaxTemp
33161,2017-10-19,25.1,United,MaxTemp
33162,2017-10-20,16.9,United,MaxTemp
33163,2017-10-21,15.6,United,MaxTemp
33164,2017-10-22,17.0,United,MaxTemp
33165,2017-10-23,18.3,United,MaxTemp
33166,2017-10-24,20.3,United,MaxTemp
33167,2017-10-25,18.6,United,MaxTemp
33168,2017-10-26,17.8,United,MaxTemp
33169,2017-10-27,27.2,United,MaxTemp
33170,2017-10-28,20.5,United,MaxTemp
33171,2017-10-29,28.5,United,MaxTemp
33172,2017-10-30,15.9,United,MaxTemp
33173,2017-10-31,16.0,United,MaxTemp
33174,2017-11-01,17.5,United,MaxTemp
33175,2017-11-02,17.0,United,MaxTemp
33176,2017-11-03,15.0,United,MaxTemp
33177,2017-11-04,15.9,United,MaxTemp
33178,2017-11-05,17.8,United,MaxTemp
33179,2017-11-06,17.6,United,MaxTemp
33180,2017-11-07,15.6,United,MaxTemp
33181,2017-11-08,17.7,United,MaxTemp
33182,2017-11-09,22.6,United,MaxTemp
33183,2017-11-10,26.6,United,MaxTemp
33184,2017-11-11,26.3,United,MaxTemp
33185,2017-11-12,27.2,United,MaxTemp
33186,2017-11-13,32.4,United,MaxTemp
33187,2017-11-14,34.8,United,MaxTemp
33188,2017-11-15,33.1,United,MaxTemp
33189,2017-11-16,22.5,United,MaxTemp
33190,2017-11-17,25.6,United,MaxTemp
33191,2017-11-18,29.1,United,MaxTemp
33192,2017-11-19,29.1,United,MaxTemp
33193,2017-11-20,31.1,United,MaxTemp
33194,2017-11-21,33.4,United,MaxTemp
33195,2017-11-22,32.7,United,MaxTemp
33196,2017-11-23,32.9,United,MaxTemp
33197,2017-11-24,30.3,United,MaxTemp
33198,2017-11-25,34.5,United,MaxTemp
33199,2017-11-26,27.7,United,MaxTemp
33200,2017-11-27,22.6,United,MaxTemp
33201,2017-11-28,31.2,United,MaxTemp
33202,2017-11-29,36.1,United,MaxTemp
33203,2017-11-30,36.5,United,MaxTemp
33204,2017-12-01,23.7,United,MaxTemp
33205,2017-12-02,16.8,United,MaxTemp
33206,2017-12-03,17.0,United,MaxTemp
33207,2017-12-04,18.0,United,MaxTemp
33208,2017-12-05,23.1,United,MaxTemp
33209,2017-12-06,22.5,United,MaxTemp
33210,2017-12-07,21.3,United,MaxTemp
33211,2017-12-08,18.7,United,MaxTemp
33212,2017-12-09,22.8,United,MaxTemp
33213,2017-12-10,21.4,United,MaxTemp
33214,2017-12-11,20.3,United,MaxTemp
33215,2017-12-12,26.3,United,MaxTemp
33216,2017-12-13,37.3,United,MaxTemp
33217,2017-12-14,22.0,United,MaxTemp
33218,2017-12-15,24.9,United,MaxTemp
33219,2017-12-16,24.0,United,MaxTemp
33220,2017-12-17,27.7,United,MaxTemp
33221,2017-12-18,30.3,United,MaxTemp
33222,2017-12-19,37.2,United,MaxTemp
33223,2017-12-20,23.7,United,MaxTemp
33224,2017-12-21,23.0,United,MaxTemp
33225,2017-12-22,25.6,United,MaxTemp
33226,2017-12-23,27.4,United,MaxTemp
33227,2017-12-24,19.5,United,MaxTemp
33228,2017-12-25,22.3,United,MaxTemp
33229,2017-12-26,29.5,United,MaxTemp
33230,2017-12-27,34.9,United,MaxTemp
33231,2017-12-28,32.8,United,MaxTemp
33232,2017-12-29,25.2,United,MaxTemp
33233,2017-12-30,21.3,United,MaxTemp
33234,2017-12-31,23.8,United,MaxTemp
33235,2017-01-01,16.1,United,MinTemp
33236,2017-01-02,14.5,United,MinTemp
33237,2017-01-03,14.7,United,MinTemp
33238,2017-01-04,12.2,United,MinTemp
33239,2017-01-05,17.6,United,MinTemp
33240,2017-01-06,18.5,United,MinTemp
33241,2017-01-07,18.2,United,MinTemp
33242,2017-01-08,28.7,United,MinTemp
33243,2017-01-09,17.5,United,MinTemp
33244,2017-01-10,15.2,United,MinTemp
33245,2017-01-11,15.8,United,MinTemp
33246,2017-01-12,13.3,United,MinTemp
33247,2017-01-13,17.3,United,MinTemp
33248,2017-01-14,15.6,United,MinTemp
33249,2017-01-15,15.6,United,MinTemp
33250,2017-01-16,10.7,United,MinTemp
33251,2017-01-17,17.3,United,MinTemp
33252,2017-01-18,16.7,United,MinTemp
33253,2017-01-19,9.0,United,MinTemp
33254,2017-01-20,15.3,United,MinTemp
33255,2017-01-21,14.7,United,MinTemp
33256,2017-01-22,11.3,United,MinTemp
33257,2017-01-23,17.9,United,MinTemp
33258,2017-01-24,18.6,United,MinTemp
33259,2017-01-25,10.2,United,MinTemp
33260,2017-01-26,13.8,United,MinTemp
33261,2017-01-27,15.1,United,MinTemp
33262,2017-01-28,13.6,United,MinTemp
33263,2017-01-29,13.2,United,MinTemp
33264,2017-01-30,15.3,United,MinTemp
33265,2017-01-31,16.5,United,MinTemp
33266,2017-02-01,11.6,United,MinTemp
33267,2017-02-02,12.6,United,MinTemp
33268,2017-02-03,13.3,United,MinTemp
33269,2017-02-04,12.5,United,MinTemp
33270,2017-02-05,18.4,United,MinTemp
33271,2017-02-06,14.5,United,MinTemp
33272,2017-02-07,14.2,United,MinTemp
33273,2017-02-08,15.7,United,MinTemp
33274,2017-02-09,20.8,United,MinTemp
33275,2017-02-10,17.9,United,MinTemp
33276,2017-02-11,17.6,United,MinTemp
33277,2017-02-12,15.1,United,MinTemp
33278,2017-02-13,14.1,United,MinTemp
33279,2017-02-14,13.4,United,MinTemp
33280,2017-02-15,8.7,United,MinTemp
33281,2017-02-16,13.7,United,MinTemp
33282,2017-02-17,13.9,United,MinTemp
33283,2017-02-18,14.0,United,MinTemp
33284,2017-02-19,11.9,United,MinTemp
33285,2017-02-20,10.4,United,MinTemp
33286,2017-02-21,9.5,United,MinTemp
33287,2017-02-22,10.3,United,MinTemp
33288,2017-02-23,14.1,United,MinTemp
33289,2017-02-24,14.5,United,MinTemp
33290,2017-02-25,11.0,United,MinTemp
33291,2017-02-26,12.5,United,MinTemp
33292,2017-02-27,13.4,United,MinTemp
33293,2017-02-28,15.0,United,MinTemp
33294,2017-03-01,14.4,United,MinTemp
33295,2017-03-02,14.4,United,MinTemp
33296,2017-03-03,18.1,United,MinTemp
33297,2017-03-04,15.2,United,MinTemp
33298,2017-03-05,17.3,United,MinTemp
33299,2017-03-06,15.3,United,MinTemp
33300,2017-03-07,14.7,United,MinTemp
33301,2017-03-08,11.4,United,MinTemp
33302,2017-03-09,11.7,United,MinTemp
33303,2017-03-10,15.1,United,MinTemp
33304,2017-03-11,16.5,United,MinTemp
33305,2017-03-12,17.1,United,MinTemp
33306,2017-03-13,15.0,United,MinTemp
33307,2017-03-14,15.4,United,MinTemp
33308,2017-03-15,19.7,United,MinTemp
33309,2017-03-16,21.4,United,MinTemp
33310,2017-03-17,14.2,United,MinTemp
33311,2017-03-18,10.8,United,MinTemp
33312,2017-03-19,12.6,United,MinTemp
33313,2017-03-20,17.8,United,MinTemp
33314,2017-03-21,18.7,United,MinTemp
33315,2017-03-22,17.6,United,MinTemp
33316,2017-03-23,15.4,United,MinTemp
33317,2017-03-24,12.5,United,MinTemp
33318,2017-03-25,15.0,United,MinTemp
33319,2017-03-26,18.6,United,MinTemp
33320,2017-03-27,17.0,United,MinTemp
33321,2017-03-28,10.9,United,MinTemp
33322,2017-03-29,13.7,United,MinTemp
33323,2017-03-30,10.5,United,MinTemp
33324,2017-03-31,8.5,United,MinTemp
33325,2017-04-01,10.2,United,MinTemp
33326,2017-04-02,9.2,United,MinTemp
33327,2017-04-03,6.0,United,MinTemp
33328,2017-04-04,8.1,United,MinTemp
33329,2017-04-05,8.3,United,MinTemp
33330,2017-04-06,9.6,United,MinTemp
33331,2017-04-07,13.6,United,MinTemp
33332,2017-04-08,17.2,United,MinTemp
33333,2017-04-09,12.2,United,MinTemp
33334,2017-04-10,8.1,United,MinTemp
33335,2017-04-11,13.0,United,MinTemp
33336,2017-04-12,10.4,United,MinTemp
33337,2017-04-13,8.9,United,MinTemp
33338,2017-04-14,13.6,United,MinTemp
33339,2017-04-15,10.4,United,MinTemp
33340,2017-04-16,8.8,United,MinTemp
33341,2017-04-17,9.6,United,MinTemp
33342,2017-04-18,8.1,United,MinTemp
33343,2017-04-19,10.9,United,MinTemp
33344,2017-04-20,14.9,United,MinTemp
33345,2017-04-21,15.2,United,MinTemp
33346,2017-04-22,15.8,United,MinTemp
33347,2017-04-23,13.7,United,MinTemp
33348,2017-04-24,14.1,United,MinTemp
33349,2017-04-25,14.8,United,MinTemp
33350,2017-04-26,9.9,United,MinTemp
33351,2017-04-27,8.6,United,MinTemp
33352,2017-04-28,10.8,United,MinTemp
33353,2017-04-29,14.4,United,MinTemp
33354,2017-04-30,13.6,United,MinTemp
33355,2017-05-01,13.9,United,MinTemp
33356,2017-05-02,10.4,United,MinTemp
33357,2017-05-03,6.3,United,MinTemp
33358,2017-05-04,4.0,United,MinTemp
33359,2017-05-05,4.3,United,MinTemp
33360,2017-05-06,8.3,United,MinTemp
33361,2017-05-07,9.7,United,MinTemp
33362,2017-05-08,9.6,United,MinTemp
33363,2017-05-09,10.6,United,MinTemp
33364,2017-05-10,7.6,United,MinTemp
33365,2017-05-11,5.1,United,MinTemp
33366,2017-05-12,3.8,United,MinTemp
33367,2017-05-13,8.5,United,MinTemp
33368,2017-05-14,5.1,United,MinTemp
33369,2017-05-15,5.0,United,MinTemp
33370,2017-05-16,3.6,United,MinTemp
33371,2017-05-17,8.0,United,MinTemp
33372,2017-05-18,8.6,United,MinTemp
33373,2017-05-19,10.2,United,MinTemp
33374,2017-05-20,6.8,United,MinTemp
33375,2017-05-21,9.1,United,MinTemp
33376,2017-05-22,10.4,United,MinTemp
33377,2017-05-23,15.2,United,MinTemp
33378,2017-05-24,11.7,United,MinTemp
33379,2017-05-25,12.8,United,MinTemp
33380,2017-05-26,12.0,United,MinTemp
33381,2017-05-27,8.4,United,MinTemp
33382,2017-05-28,9.9,United,MinTemp
33383,2017-05-29,7.3,United,MinTemp
33384,2017-05-30,10.0,United,MinTemp
33385,2017-05-31,4.0,United,MinTemp
33386,2017-06-01,7.2,United,MinTemp
33387,2017-06-02,9.0,United,MinTemp
33388,2017-06-03,10.4,United,MinTemp
33389,2017-06-04,3.2,United,MinTemp
33390,2017-06-05,6.1,United,MinTemp
33391,2017-06-06,9.9,United,MinTemp
33392,2017-06-07,3.5,United,MinTemp
33393,2017-06-08,2.8,United,MinTemp
33394,2017-06-09,7.3,United,MinTemp
33395,2017-06-10,6.4,United,MinTemp
33396,2017-06-11,4.2,United,MinTemp
33397,2017-06-12,8.7,United,MinTemp
33398,2017-06-13,9.2,United,MinTemp
33399,2017-06-14,2.8,United,MinTemp
33400,2017-06-15,8.4,United,MinTemp
33401,2017-06-16,4.5,United,MinTemp
33402,2017-06-17,2.3,United,MinTemp
33403,2017-06-18,6.5,United,MinTemp
33404,2017-06-19,7.0,United,MinTemp
33405,2017-06-20,5.9,United,MinTemp
33406,2017-06-21,9.2,United,MinTemp
33407,2017-06-22,7.0,United,MinTemp
33408,2017-06-23,7.2,United,MinTemp
33409,2017-06-24,8.4,United,MinTemp
33410,2017-06-25,8.5,United,MinTemp
33411,2017-06-26,8.3,United,MinTemp
33412,2017-06-27,4.8,United,MinTemp
33413,2017-06-28,8.4,United,MinTemp
33414,2017-06-29,7.8,United,MinTemp
33415,2017-06-30,8.1,United,MinTemp
33416,2017-07-01,-0.5,United,MinTemp
33417,2017-07-02,-2.1,United,MinTemp
33418,2017-07-03,-0.6,United,MinTemp
33419,2017-07-04,6.4,United,MinTemp
33420,2017-07-05,9.8,United,MinTemp
33421,2017-07-06,4.4,United,MinTemp
33422,2017-07-07,6.4,United,MinTemp
33423,2017-07-08,5.3,United,MinTemp
33424,2017-07-09,6.0,United,MinTemp
33425,2017-07-10,6.2,United,MinTemp
33426,2017-07-11,6.7,United,MinTemp
33427,2017-07-12,0.5,United,MinTemp
33428,2017-07-13,3.8,United,MinTemp
33429,2017-07-14,9.6,United,MinTemp
33430,2017-07-15,4.0,United,MinTemp
33431,2017-07-16,2.6,United,MinTemp
33432,2017-07-17,6.7,United,MinTemp
33433,2017-07-18,9.4,United,MinTemp
33434,2017-07-19,8.4,United,MinTemp
33435,2017-07-20,8.1,United,MinTemp
33436,2017-07-21,3.1,United,MinTemp
33437,2017-07-22,5.3,United,MinTemp
33438,2017-07-23,9.0,United,MinTemp
33439,2017-07-24,7.0,United,MinTemp
33440,2017-07-25,9.7,United,MinTemp
33441,2017-07-26,11.2,United,MinTemp
33442,2017-07-27,4.1,United,MinTemp
33443,2017-07-28,7.7,United,MinTemp
33444,2017-07-29,8.4,United,MinTemp
33445,2017-07-30,11.8,United,MinTemp
33446,2017-07-31,4.2,United,MinTemp
33447,2017-08-01,1.8,United,MinTemp
33448,2017-08-02,1.1,United,MinTemp
33449,2017-08-03,0.6,United,MinTemp
33450,2017-08-04,3.7,United,MinTemp
33451,2017-08-05,8.9,United,MinTemp
33452,2017-08-06,9.4,United,MinTemp
33453,2017-08-07,7.2,United,MinTemp
33454,2017-08-08,7.9,United,MinTemp
33455,2017-08-09,7.9,United,MinTemp
33456,2017-08-10,11.4,United,MinTemp
33457,2017-08-11,9.8,United,MinTemp
33458,2017-08-12,9.9,United,MinTemp
33459,2017-08-13,8.7,United,MinTemp
33460,2017-08-14,10.8,United,MinTemp
33461,2017-08-15,7.4,United,MinTemp
33462,2017-08-16,11.2,United,MinTemp
33463,2017-08-17,9.1,United,MinTemp
33464,2017-08-18,8.1,United,MinTemp
33465,2017-08-19,4.8,United,MinTemp
33466,2017-08-20,3.8,United,MinTemp
33467,2017-08-21,5.5,United,MinTemp
33468,2017-08-22,6.4,United,MinTemp
33469,2017-08-23,7.7,United,MinTemp
33470,2017-08-24,5.2,United,MinTemp
33471,2017-08-25,4.5,United,MinTemp
33472,2017-08-26,9.0,United,MinTemp
33473,2017-08-27,5.9,United,MinTemp
33474,2017-08-28,3.6,United,MinTemp
33475,2017-08-29,5.0,United,MinTemp
33476,2017-08-30,7.3,United,MinTemp
33477,2017-08-31,1.8,United,MinTemp
33478,2017-09-01,0.8,United,MinTemp
33479,2017-09-02,9.3,United,MinTemp
33480,2017-09-03,13.4,United,MinTemp
33481,2017-09-04,8.4,United,MinTemp
33482,2017-09-05,6.4,United,MinTemp
33483,2017-09-06,6.6,United,MinTemp
33484,2017-09-07,8.0,United,MinTemp
33485,2017-09-08,7.4,United,MinTemp
33486,2017-09-09,8.0,United,MinTemp
33487,2017-09-10,4.5,United,MinTemp
33488,2017-09-11,6.6,United,MinTemp
33489,2017-09-12,11.5,United,MinTemp
33490,2017-09-13,11.0,United,MinTemp
33491,2017-09-14,5.9,United,MinTemp
33492,2017-09-15,9.3,United,MinTemp
33493,2017-09-16,7.5,United,MinTemp
33494,2017-09-17,3.0,United,MinTemp
33495,2017-09-18,9.9,United,MinTemp
33496,2017-09-19,8.8,United,MinTemp
33497,2017-09-20,5.3,United,MinTemp
33498,2017-09-21,10.8,United,MinTemp
33499,2017-09-22,10.2,United,MinTemp
33500,2017-09-23,14.9,United,MinTemp
33501,2017-09-24,10.3,United,MinTemp
33502,2017-09-25,10.4,United,MinTemp
33503,2017-09-26,4.3,United,MinTemp
33504,2017-09-27,7.6,United,MinTemp
33505,2017-09-28,7.9,United,MinTemp
33506,2017-09-29,9.7,United,MinTemp
33507,2017-09-30,10.4,United,MinTemp
33508,2017-10-01,9.2,United,MinTemp
33509,2017-10-02,7.9,United,MinTemp
33510,2017-10-03,5.8,United,MinTemp
33511,2017-10-04,6.5,United,MinTemp
33512,2017-10-05,12.2,United,MinTemp
33513,2017-10-06,9.9,United,MinTemp
33514,2017-10-07,5.7,United,MinTemp
33515,2017-10-08,9.7,United,MinTemp
33516,2017-10-09,13.1,United,MinTemp
33517,2017-10-10,7.1,United,MinTemp
33518,2017-10-11,6.2,United,MinTemp
33519,2017-10-12,10.2,United,MinTemp
33520,2017-10-13,12.3,United,MinTemp
33521,2017-10-14,8.1,United,MinTemp
33522,2017-10-15,4.8,United,MinTemp
33523,2017-10-16,9.6,United,MinTemp
33524,2017-10-17,10.8,United,MinTemp
33525,2017-10-18,13.9,United,MinTemp
33526,2017-10-19,23.1,United,MinTemp
33527,2017-10-20,11.5,United,MinTemp
33528,2017-10-21,11.3,United,MinTemp
33529,2017-10-22,11.2,United,MinTemp
33530,2017-10-23,11.8,United,MinTemp
33531,2017-10-24,10.8,United,MinTemp
33532,2017-10-25,13.0,United,MinTemp
33533,2017-10-26,11.3,United,MinTemp
33534,2017-10-27,8.1,United,MinTemp
33535,2017-10-28,14.5,United,MinTemp
33536,2017-10-29,9.3,United,MinTemp
33537,2017-10-30,8.4,United,MinTemp
33538,2017-10-31,9.3,United,MinTemp
33539,2017-11-01,11.3,United,MinTemp
33540,2017-11-02,10.9,United,MinTemp
33541,2017-11-03,9.2,United,MinTemp
33542,2017-11-04,8.8,United,MinTemp
33543,2017-11-05,5.7,United,MinTemp
33544,2017-11-06,9.7,United,MinTemp
33545,2017-11-07,10.7,United,MinTemp
33546,2017-11-08,11.6,United,MinTemp
33547,2017-11-09,7.1,United,MinTemp
33548,2017-11-10,9.2,United,MinTemp
33549,2017-11-11,12.7,United,MinTemp
33550,2017-11-12,11.6,United,MinTemp
33551,2017-11-13,11.3,United,MinTemp
33552,2017-11-14,15.1,United,MinTemp
33553,2017-11-15,24.1,United,MinTemp
33554,2017-11-16,,United,MinTemp
33555,2017-11-17,14.6,United,MinTemp
33556,2017-11-18,15.0,United,MinTemp
33557,2017-11-19,14.2,United,MinTemp
33558,2017-11-20,15.9,United,MinTemp
33559,2017-11-21,15.3,United,MinTemp
33560,2017-11-22,14.5,United,MinTemp
33561,2017-11-23,13.5,United,MinTemp
33562,2017-11-24,17.7,United,MinTemp
33563,2017-11-25,19.3,United,MinTemp
33564,2017-11-26,19.2,United,MinTemp
33565,2017-11-27,15.8,United,MinTemp
33566,2017-11-28,12.7,United,MinTemp
33567,2017-11-29,15.3,United,MinTemp
33568,2017-11-30,20.0,United,MinTemp
33569,2017-12-01,20.7,United,MinTemp
33570,2017-12-02,14.4,United,MinTemp
33571,2017-12-03,13.1,United,MinTemp
33572,2017-12-04,13.0,United,MinTemp
33573,2017-12-05,9.9,United,MinTemp
33574,2017-12-06,13.7,United,MinTemp
33575,2017-12-07,10.9,United,MinTemp
33576,2017-12-08,12.7,United,MinTemp
33577,2017-12-09,12.8,United,MinTemp
33578,2017-12-10,14.1,United,MinTemp
33579,2017-12-11,15.4,United,MinTemp
33580,2017-12-12,15.1,United,MinTemp
33581,2017-12-13,13.1,United,MinTemp
33582,2017-12-14,19.5,United,MinTemp
33583,2017-12-15,11.7,United,MinTemp
33584,2017-12-16,12.4,United,MinTemp
33585,2017-12-17,13.3,United,MinTemp
33586,2017-12-18,,United,MinTemp
33587,2017-12-19,20.2,United,MinTemp
33588,2017-12-20,15.4,United,MinTemp
33589,2017-12-21,13.8,United,MinTemp
33590,2017-12-22,12.8,United,MinTemp
33591,2017-12-23,13.9,United,MinTemp
33592,2017-12-24,16.0,United,MinTemp
33593,2017-12-25,14.3,United,MinTemp
33594,2017-12-26,10.8,United,MinTemp
33595,2017-12-27,15.3,United,MinTemp
33596,2017-12-28,22.7,United,MinTemp
33597,2017-12-29,17.9,United,MinTemp
33598,2017-12-30,15.6,United,MinTemp
33599,2017-12-31,12.5,United,MinTemp
33600,2017-01-01,0.0,United,Rain Fall
33601,2017-01-02,0.8,United,Rain Fall
33602,2017-01-03,0.0,United,Rain Fall
33603,2017-01-04,0.0,United,Rain Fall
33604,2017-01-05,0.0,United,Rain Fall
33605,2017-01-06,0.0,United,Rain Fall
33606,2017-01-07,0.0,United,Rain Fall
33607,2017-01-08,0.0,United,Rain Fall
33608,2017-01-09,0.0,United,Rain Fall
33609,2017-01-10,0.0,United,Rain Fall
33610,2017-01-11,0.0,United,Rain Fall
33611,2017-01-12,0.0,United,Rain Fall
33612,2017-01-13,0.0,United,Rain Fall
33613,2017-01-14,,United,Rain Fall
33614,2017-01-15,0.0,United,Rain Fall
33615,2017-01-16,0.0,United,Rain Fall
33616,2017-01-17,0.0,United,Rain Fall
33617,2017-01-18,0.0,United,Rain Fall
33618,2017-01-19,0.0,United,Rain Fall
33619,2017-01-20,24.0,United,Rain Fall
33620,2017-01-21,1.8,United,Rain Fall
33621,2017-01-22,0.0,United,Rain Fall
33622,2017-01-23,0.0,United,Rain Fall
33623,2017-01-24,0.0,United,Rain Fall
33624,2017-01-25,0.0,United,Rain Fall
33625,2017-01-26,0.0,United,Rain Fall
33626,2017-01-27,0.0,United,Rain Fall
33627,2017-01-28,0.0,United,Rain Fall
33628,2017-01-29,0.0,United,Rain Fall
33629,2017-01-30,0.0,United,Rain Fall
33630,2017-01-31,1.4,United,Rain Fall
33631,2017-02-01,0.0,United,Rain Fall
33632,2017-02-02,0.0,United,Rain Fall
33633,2017-02-03,0.0,United,Rain Fall
33634,2017-02-04,0.0,United,Rain Fall
33635,2017-02-05,0.0,United,Rain Fall
33636,2017-02-06,43.0,United,Rain Fall
33637,2017-02-07,0.0,United,Rain Fall
33638,2017-02-08,0.0,United,Rain Fall
33639,2017-02-09,0.0,United,Rain Fall
33640,2017-02-10,0.0,United,Rain Fall
33641,2017-02-11,0.0,United,Rain Fall
33642,2017-02-12,2.2,United,Rain Fall
33643,2017-02-13,1.2,United,Rain Fall
33644,2017-02-14,2.4,United,Rain Fall
33645,2017-02-15,0.0,United,Rain Fall
33646,2017-02-16,0.0,United,Rain Fall
33647,2017-02-17,0.0,United,Rain Fall
33648,2017-02-18,0.0,United,Rain Fall
33649,2017-02-19,4.0,United,Rain Fall
33650,2017-02-20,33.0,United,Rain Fall
33651,2017-02-21,6.4,United,Rain Fall
33652,2017-02-22,0.0,United,Rain Fall
33653,2017-02-23,0.0,United,Rain Fall
33654,2017-02-24,0.0,United,Rain Fall
33655,2017-02-25,0.0,United,Rain Fall
33656,2017-02-26,0.0,United,Rain Fall
33657,2017-02-27,0.0,United,Rain Fall
33658,2017-02-28,0.0,United,Rain Fall
33659,2017-03-01,0,United,Rain Fall
33660,2017-03-02,0,United,Rain Fall
33661,2017-03-03,0,United,Rain Fall
33662,2017-03-04,0,United,Rain Fall
33663,2017-03-05,0.8,United,Rain Fall
33664,2017-03-06,0,United,Rain Fall
